wavelength,n
7.629e-05,1.9043
8e-05,1.9033
8.297e-05,1.8874
8.5e-05,1.875
8.68e-05,1.867
9.08e-05,1.8536
9.517e-05,1.8425
0.0001,1.8323
0.00012,1.8191
0.00015,1.8227
0.000167,1.8296
